Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
12.5	18	258	netdev://[00:00:00:00:00:3a]	OutTimedOutInterests	0	0	0	0
12.5	18	260	netdev://[00:00:00:00:00:4b]	InInterests	0	0	0	0
12.5	18	260	netdev://[00:00:00:00:00:4b]	OutInterests	100	3.125	50	1.5625
12.5	18	260	netdev://[00:00:00:00:00:4b]	InData	100	103.223	50	51.6113
12.5	18	260	netdev://[00:00:00:00:00:4b]	OutData	0	0	0	0
12.5	18	260	netdev://[00:00:00:00:00:4b]	InNacks	0	0	0	0
12.5	18	260	netdev://[00:00:00:00:00:4b]	OutNacks	0	0	0	0
12.5	18	260	netdev://[00:00:00:00:00:4b]	InSatisfiedInterests	0	0	0	0
12.5	18	260	netdev://[00:00:00:00:00:4b]	InTimedOutInterests	0	0	0	0
12.5	18	260	netdev://[00:00:00:00:00:4b]	OutSatisfiedInterests	100	0	50	0
12.5	18	260	netdev://[00:00:00:00:00:4b]	OutTimedOutInterests	0	0	0	0
12.5	18	-1	all	SatisfiedInterests	100	0	50	0
12.5	18	-1	all	TimedOutInterests	0	0	0	0
12.5	19	1	internal://	InInterests	0	0	0	0
12.5	19	1	internal://	OutInterests	0	0	0	0
12.5	19	1	internal://	InData	0	0	0	0
12.5	19	1	internal://	OutData	0	0	0	0
12.5	19	1	internal://	InNacks	0	0	0	0
12.5	19	1	internal://	OutNacks	0	0	0	0
12.5	19	1	internal://	InSatisfiedInterests	0	0	0	0
12.5	19	1	internal://	InTimedOutInterests	0	0	0	0
12.5	19	1	internal://	OutSatisfiedInterests	2.68435e-17	0	0	0
12.5	19	1	internal://	OutTimedOutInterests	0	0	0	0
12.5	19	2	internal://	InInterests	0	0	0	0
12.5	19	2	internal://	OutInterests	0	0	0	0
12.5	19	2	internal://	InData	0	0	0	0
12.5	19	2	internal://	OutData	0	0	0	0
12.5	19	2	internal://	InNacks	0	0	0	0
12.5	19	2	internal://	OutNacks	0	0	0	0
12.5	19	2	internal://	InSatisfiedInterests	2.68435e-17	0	0	0
12.5	19	2	internal://	InTimedOutInterests	0	0	0	0
12.5	19	2	internal://	OutSatisfiedInterests	0	0	0	0
12.5	19	2	internal://	OutTimedOutInterests	0	0	0	0
12.5	19	-1	all	SatisfiedInterests	2.68435e-17	0	0	0
12.5	19	-1	all	TimedOutInterests	0	0	0	0
12.5	20	1	internal://	InInterests	0	0	0	0
12.5	20	1	internal://	OutInterests	0	0	0	0
12.5	20	1	internal://	InData	0	0	0	0
12.5	20	1	internal://	OutData	0	0	0	0
12.5	20	1	internal://	InNacks	0	0	0	0
12.5	20	1	internal://	OutNacks	0	0	0	0
12.5	20	1	internal://	InSatisfiedInterests	0	0	0	0
12.5	20	1	internal://	InTimedOutInterests	0	0	0	0
12.5	20	1	internal://	OutSatisfiedInterests	2.68435e-17	0	0	0
12.5	20	1	internal://	OutTimedOutInterests	0	0	0	0
12.5	20	2	internal://	InInterests	0	0	0	0
12.5	20	2	internal://	OutInterests	0	0	0	0
12.5	20	2	internal://	InData	0	0	0	0
12.5	20	2	internal://	OutData	0	0	0	0
12.5	20	2	internal://	InNacks	0	0	0	0
12.5	20	2	internal://	OutNacks	0	0	0	0
12.5	20	2	internal://	InSatisfiedInterests	2.68435e-17	0	0	0
12.5	20	2	internal://	InTimedOutInterests	0	0	0	0
12.5	20	2	internal://	OutSatisfiedInterests	0	0	0	0
12.5	20	2	internal://	OutTimedOutInterests	0	0	0	0
12.5	20	-1	all	SatisfiedInterests	2.68435e-17	0	0	0
12.5	20	-1	all	TimedOutInterests	0	0	0	0
12.5	21	1	internal://	InInterests	0	0	0	0
12.5	21	1	internal://	OutInterests	0	0	0	0
12.5	21	1	internal://	InData	0	0	0	0
12.5	21	1	internal://	OutData	0	0	0	0
12.5	21	1	internal://	InNacks	0	0	0	0
12.5	21	1	internal://	OutNacks	0	0	0	0
12.5	21	1	internal://	InSatisfiedInterests	0	0	0	0
12.5	21	1	internal://	InTimedOutInterests	0	0	0	0
12.5	21	1	internal://	OutSatisfiedInterests	2.68435e-17	0	0	0
12.5	21	1	internal://	OutTimedOutInterests	0	0	0	0
12.5	21	2	internal://	InInterests	0	0	0	0
12.5	21	2	internal://	OutInterests	0	0	0	0
12.5	21	2	internal://	InData	0	0	0	0
12.5	21	2	internal://	OutData	0	0	0	0
12.5	21	2	internal://	InNacks	0	0	0	0
12.5	21	2	internal://	OutNacks	0	0	0	0
12.5	21	2	internal://	InSatisfiedInterests	2.68435e-17	0	0	0
12.5	21	2	internal://	InTimedOutInterests	0	0	0	0
12.5	21	2	internal://	OutSatisfiedInterests	0	0	0	0
12.5	21	2	internal://	OutTimedOutInterests	0	0	0	0
12.5	21	-1	all	SatisfiedInterests	2.68435e-17	0	0	0
12.5	21	-1	all	TimedOutInterests	0	0	0	0
12.5	22	1	internal://	InInterests	0	0	0	0
12.5	22	1	internal://	OutInterests	0	0	0	0
12.5	22	1	internal://	InData	0	0	0	0
12.5	22	1	internal://	OutData	0	0	0	0
12.5	22	1	internal://	InNacks	0	0	0	0
12.5	22	1	internal://	OutNacks	0	0	0	0
12.5	22	1	internal://	InSatisfiedInterests	0	0	0	0
12.5	22	1	internal://	InTimedOutInterests	0	0	0	0
12.5	22	1	internal://	OutSatisfiedInterests	2.68435e-17	0	0	0
12.5	22	1	internal://	OutTimedOutInterests	0	0	0	0
12.5	22	2	internal://	InInterests	0	0	0	0
12.5	22	2	internal://	OutInterests	0	0	0	0
12.5	22	2	internal://	InData	0	0	0	0
12.5	22	2	internal://	OutData	0	0	0	0
12.5	22	2	internal://	InNacks	0	0	0	0
12.5	22	2	internal://	OutNacks	0	0	0	0
12.5	22	2	internal://	InSatisfiedInterests	2.68435e-17	0	0	0
12.5	22	2	internal://	InTimedOutInterests	0	0	0	0
12.5	22	2	internal://	OutSatisfiedInterests	0	0	0	0
12.5	22	2	internal://	OutTimedOutInterests	0	0	0	0
12.5	22	-1	all	SatisfiedInterests	2.68435e-17	0	0	0
12.5	22	-1	all	TimedOutInterests	0	0	0	0
12.5	23	1	internal://	InInterests	0	0	0	0
12.5	23	1	internal://	OutInterests	0	0	0	0
12.5	23	1	internal://	InData	0	0	0	0
12.5	23	1	internal://	OutData	0	0	0	0
12.5	23	1	internal://	InNacks	0	0	0	0
12.5	23	1	internal://	OutNacks	0	0	0	0
12.5	23	1	internal://	InSatisfiedInterests	0	0	0	0
12.5	23	1	internal://	InTimedOutInterests	0	0	0	0
12.5	23	1	internal://	OutSatisfiedInterests	2.68435e-17	0	0	0
12.5	23	1	internal://	OutTimedOutInterests	0	0	0	0
12.5	23	2	internal://	InInterests	0	0	0	0
12.5	23	2	internal://	OutInterests	0	0	0	0
12.5	23	2	internal://	InData	0	0	0	0
12.5	23	2	internal://	OutData	0	0	0	0
12.5	23	2	internal://	InNacks	0	0	0	0
12.5	23	2	internal://	OutNacks	0	0	0	0
12.5	23	2	internal://	InSatisfiedInterests	2.68435e-17	0	0	0
12.5	23	2	internal://	InTimedOutInterests	0	0	0	0
12.5	23	2	internal://	OutSatisfiedInterests	0	0	0	0
12.5	23	2	internal://	OutTimedOutInterests	0	0	0	0
12.5	23	258	netdev://[00:00:00:00:00:4c]	InInterests	100	3.125	50	1.5625
12.5	23	258	netdev://[00:00:00:00:00:4c]	OutInterests	0	0	0	0
12.5	23	258	netdev://[00:00:00:00:00:4c]	InData	0	0	0	0
12.5	23	258	netdev://[00:00:00:00:00:4c]	OutData	100	103.223	50	51.6113
12.5	23	258	netdev://[00:00:00:00:00:4c]	InNacks	0	0	0	0
12.5	23	258	netdev://[00:00:00:00:00:4c]	OutNacks	0	0	0	0
12.5	23	258	netdev://[00:00:00:00:00:4c]	InSatisfiedInterests	100	0	50	0
12.5	23	258	netdev://[00:00:00:00:00:4c]	InTimedOutInterests	0	0	0	0
12.5	23	258	netdev://[00:00:00:00:00:4c]	OutSatisfiedInterests	0	0	0	0
12.5	23	258	netdev://[00:00:00:00:00:4c]	OutTimedOutInterests	0	0	0	0
12.5	23	259	netdev://[00:00:00:00:00:4d]	InInterests	0	0	0	0
12.5	23	259	netdev://[00:00:00:00:00:4d]	OutInterests	100	3.125	50	1.5625
12.5	23	259	netdev://[00:00:00:00:00:4d]	InData	100	103.223	50	51.6113
12.5	23	259	netdev://[00:00:00:00:00:4d]	OutData	0	0	0	0
12.5	23	259	netdev://[00:00:00:00:00:4d]	InNacks	0	0	0	0
12.5	23	259	netdev://[00:00:00:00:00:4d]	OutNacks	0	0	0	0
12.5	23	259	netdev://[00:00:00:00:00:4d]	InSatisfiedInterests	0	0	0	0
12.5	23	259	netdev://[00:00:00:00:00:4d]	InTimedOutInterests	0	0	0	0
12.5	23	259	netdev://[00:00:00:00:00:4d]	OutSatisfiedInterests	100	0	50	0
12.5	23	259	netdev://[00:00:00:00:00:4d]	OutTimedOutInterests	0	0	0	0
12.5	23	-1	all	SatisfiedInterests	100	0	50	0
12.5	23	-1	all	TimedOutInterests	0	0	0	0
12.5	24	1	internal://	InInterests	0	0	0	0
12.5	24	1	internal://	OutInterests	0	0	0	0
12.5	24	1	internal://	InData	0	0	0	0
12.5	24	1	internal://	OutData	0	0	0	0
12.5	24	1	internal://	InNacks	0	0	0	0
12.5	24	1	internal://	OutNacks	0	0	0	0
12.5	24	1	internal://	InSatisfiedInterests	0	0	0	0
12.5	24	1	internal://	InTimedOutInterests	0	0	0	0
12.5	24	1	internal://	OutSatisfiedInterests	8.05306e-17	0	0	0
12.5	24	1	internal://	OutTimedOutInterests	0	0	0	0
12.5	24	2	internal://	InInterests	0	0	0	0
12.5	24	2	internal://	OutInterests	0	0	0	0
12.5	24	2	internal://	InData	0	0	0	0
12.5	24	2	internal://	OutData	0	0	0	0
12.5	24	2	internal://	InNacks	0	0	0	0
12.5	24	2	internal://	OutNacks	0	0	0	0
12.5	24	2	internal://	InSatisfiedInterests	5.36871e-17	0	0	0
12.5	24	2	internal://	InTimedOutInterests	0	0	0	0
12.5	24	2	internal://	OutSatisfiedInterests	0	0	0	0
12.5	24	2	internal://	OutTimedOutInterests	0	0	0	0
12.5	24	256	internal://	InInterests	0	0	0	0
12.5	24	256	internal://	OutInterests	0	0	0	0
12.5	24	256	internal://	InData	0	0	0	0
12.5	24	256	internal://	OutData	0	0	0	0
12.5	24	256	internal://	InNacks	0	0	0	0
12.5	24	256	internal://	OutNacks	0	0	0	0
12.5	24	256	internal://	InSatisfiedInterests	2.68435e-17	0	0	0
12.5	24	256	internal://	InTimedOutInterests	0	0	0	0
12.5	24	256	internal://	OutSatisfiedInterests	0	0	0	0
12.5	24	256	internal://	OutTimedOutInterests	0	0	0	0
12.5	24	257	netdev://[00:00:00:00:00:4e]	InInterests	100	3.125	50	1.5625
12.5	24	257	netdev://[00:00:00:00:00:4e]	OutInterests	0	0	0	0
12.5	24	257	netdev://[00:00:00:00:00:4e]	InData	0	0	0	0
12.5	24	257	netdev://[00:00:00:00:00:4e]	OutData	100	103.223	50	51.6113
12.5	24	257	netdev://[00:00:00:00:00:4e]	InNacks	0	0	0	0
12.5	24	257	netdev://[00:00:00:00:00:4e]	OutNacks	0	0	0	0
12.5	24	257	netdev://[00:00:00:00:00:4e]	InSatisfiedInterests	100	0	50	0
12.5	24	257	netdev://[00:00:00:00:00:4e]	InTimedOutInterests	0	0	0	0
12.5	24	257	netdev://[00:00:00:00:00:4e]	OutSatisfiedInterests	0	0	0	0
12.5	24	257	netdev://[00:00:00:00:00:4e]	OutTimedOutInterests	0	0	0	0
12.5	24	259	appFace://	InInterests	0	0	0	0
12.5	24	259	appFace://	OutInterests	100	3.125	50	1.5625
12.5	24	259	appFace://	InData	100	103.223	50	51.6113
12.5	24	259	appFace://	OutData	0	0	0	0
12.5	24	259	appFace://	InNacks	0	0	0	0
12.5	24	259	appFace://	OutNacks	0	0	0	0
12.5	24	259	appFace://	InSatisfiedInterests	0	0	0	0
12.5	24	259	appFace://	InTimedOutInterests	0	0	0	0
12.5	24	259	appFace://	OutSatisfiedInterests	100	0	50	0
12.5	24	259	appFace://	OutTimedOutInterests	0	0	0	0
12.5	24	-1	all	SatisfiedInterests	100	0	50	0
12.5	24	-1	all	TimedOutInterests	0	0	0	0
13	0	1	internal://	InInterests	0	0	0	0
13	0	1	internal://	OutInterests	0	0	0	0
13	0	1	internal://	InData	0	0	0	0
13	0	1	internal://	OutData	0	0	0	0
13	0	1	internal://	InNacks	0	0	0	0
13	0	1	internal://	OutNacks	0	0	0	0
13	0	1	internal://	InSatisfiedInterests	0	0	0	0
13	0	1	internal://	InTimedOutInterests	0	0	0	0
13	0	1	internal://	OutSatisfiedInterests	1.07374e-17	0	0	0
13	0	1	internal://	OutTimedOutInterests	0	0	0	0
13	0	2	internal://	InInterests	0	0	0	0
13	0	2	internal://	OutInterests	0	0	0	0
13	0	2	internal://	InData	0	0	0	0
13	0	2	internal://	OutData	0	0	0	0
13	0	2	internal://	InNacks	0	0	0	0
13	0	2	internal://	OutNacks	0	0	0	0
13	0	2	internal://	InSatisfiedInterests	5.36871e-18	0	0	0
13	0	2	internal://	InTimedOutInterests	0	0	0	0
13	0	2	internal://	OutSatisfiedInterests	0	0	0	0
13	0	2	internal://	OutTimedOutInterests	0	0	0	0
13	0	256	internal://	InInterests	0	0	0	0
13	0	256	internal://	OutInterests	0	0	0	0
13	0	256	internal://	InData	0	0	0	0
13	0	256	internal://	OutData	0	0	0	0
13	0	256	internal://	InNacks	0	0	0	0
13	0	256	internal://	OutNacks	0	0	0	0
13	0	256	internal://	InSatisfiedInterests	5.36871e-18	0	0	0
13	0	256	internal://	InTimedOutInterests	0	0	0	0
13	0	256	internal://	OutSatisfiedInterests	0	0	0	0
13	0	256	internal://	OutTimedOutInterests	0	0	0	0
13	0	258	netdev://[00:00:00:00:00:09]	InInterests	0	0	0	0
13	0	258	netdev://[00:00:00:00:00:09]	OutInterests	100	3.125	50	1.5625
13	0	258	netdev://[00:00:00:00:00:09]	InData	100	103.223	50	51.6113
13	0	258	netdev://[00:00:00:00:00:09]	OutData	0	0	0	0
13	0	258	netdev://[00:00:00:00:00:09]	InNacks	0	0	0	0
13	0	258	netdev://[00:00:00:00:00:09]	OutNacks	0	0	0	0
13	0	258	netdev://[00:00:00:00:00:09]	InSatisfiedInterests	0	0	0	0
13	0	258	netdev://[00:00:00:00:00:09]	InTimedOutInterests	0	0	0	0
13	0	258	netdev://[00:00:00:00:00:09]	OutSatisfiedInterests	100	0	50	0
13	0	258	netdev://[00:00:00:00:00:09]	OutTimedOutInterests	0	0	0	0
13	0	259	appFace://	InInterests	100	3.125	50	1.5625
13	0	259	appFace://	OutInterests	0	0	0	0
13	0	259	appFace://	InData	0	0	0	0
13	0	259	appFace://	OutData	100	103.223	50	51.6113
13	0	259	appFace://	InNacks	0	0	0	0
13	0	259	appFace://	OutNacks	0	0	0	0
13	0	259	appFace://	InSatisfiedInterests	100	0	50	0
13	0	259	appFace://	InTimedOutInterests	0	0	0	0
13	0	259	appFace://	OutSatisfiedInterests	0	0	0	0
13	0	259	appFace://	OutTimedOutInterests	0	0	0	0
13	0	-1	all	SatisfiedInterests	100	0	50	0
13	0	-1	all	TimedOutInterests	0	0	0	0
13	1	1	internal://	InInterests	0	0	0	0
13	1	1	internal://	OutInterests	0	0	0	0
13	1	1	internal://	InData	0	0	0	0
13	1	1	internal://	OutData	0	0	0	0
13	1	1	internal://	InNacks	0	0	0	0
13	1	1	internal://	OutNacks	0	0	0	0
13	1	1	internal://	InSatisfiedInterests	0	0	0	0
13	1	1	internal://	InTimedOutInterests	0	0	0	0
13	1	1	internal://	OutSatisfiedInterests	5.36871e-18	0	0	0
13	1	1	internal://	OutTimedOutInterests	0	0	0	0
13	1	2	internal://	InInterests	0	0	0	0
13	1	2	internal://	OutInterests	0	0	0	0
13	1	2	internal://	InData	0	0	0	0
13	1	2	internal://	OutData	0	0	0	0
13	1	2	internal://	InNacks	0	0	0	0
13	1	2	internal://	OutNacks	0	0	0	0
13	1	2	internal://	InSatisfiedInterests	5.36871e-18	0	0	0
13	1	2	internal://	InTimedOutInterests	0	0	0	0
13	1	2	internal://	OutSatisfiedInterests	0	0	0	0
13	1	2	internal://	OutTimedOutInterests	0	0	0	0
13	1	-1	all	SatisfiedInterests	5.36871e-18	0	0	0
13	1	-1	all	TimedOutInterests	0	0	0	0
13	2	1	internal://	InInterests	0	0	0	0
13	2	1	internal://	OutInterests	0	0	0	0
13	2	1	internal://	InData	0	0	0	0
13	2	1	internal://	OutData	0	0	0	0
13	2	1	internal://	InNacks	0	0	0	0
13	2	1	internal://	OutNacks	0	0	0	0
13	2	1	internal://	InSatisfiedInterests	0	0	0	0
13	2	1	internal://	InTimedOutInterests	0	0	0	0
13	2	1	internal://	OutSatisfiedInterests	5.36871e-18	0	0	0
13	2	1	internal://	OutTimedOutInterests	0	0	0	0
13	2	2	internal://	InInterests	0	0	0	0
13	2	2	internal://	OutInterests	0	0	0	0
13	2	2	internal://	InData	0	0	0	0
13	2	2	internal://	OutData	0	0	0	0
13	2	2	internal://	InNacks	0	0	0	0
13	2	2	internal://	OutNacks	0	0	0	0
13	2	2	internal://	InSatisfiedInterests	5.36871e-18	0	0	0
13	2	2	internal://	InTimedOutInterests	0	0	0	0
13	2	2	internal://	OutSatisfiedInterests	0	0	0	0
13	2	2	internal://	OutTimedOutInterests	0	0	0	0
13	2	-1	all	SatisfiedInterests	5.36871e-18	0	0	0
13	2	-1	all	TimedOutInterests	0	0	0	0
13	3	1	internal://	InInterests	0	0	0	0
13	3	1	internal://	OutInterests	0	0	0	0
13	3	1	internal://	InData	0	0	0	0
13	3	1	internal://	OutData	0	0	0	0
13	3	1	internal://	InNacks	0	0	0	0
13	3	1	internal://	OutNacks	0	0	0	0
13	3	1	internal://	InSatisfiedInterests	0	0	0	0
13	3	1	internal://	InTimedOutInterests	0	0	0	0
13	3	1	internal://	OutSatisfiedInterests	5.36871e-18	0	0	0
13	3	1	internal://	OutTimedOutInterests	0	0	0	0
